depth,cali,gr,density,nphi,res,sonic
9.1438,102.7041,2.3822,0.4659,1.1882,108.403,
9.1438,102.1864,2.3838,0.4615,1.2104,108.023,
9.1438,103.2073,2.3861,0.4583,1.1771,107.7398,
9.1438,104.673,2.3903,0.457,1.115,107.6311,
9.1438,106.2815,2.3959,0.4596,1.1235,107.8517,
9.1438,107.9964,2.3992,0.4637,1.103,108.21,
9.1438,108.8985,2.3985,0.4665,1.118,108.4555,
9.1438,109.0136,2.397,0.4698,1.0778,108.7357,
9.1438,108.8536,2.3981,0.4742,1.072,109.1171,
9.1438,108.7258,2.4008,0.4765,1.1016,109.3192,
9.1438,108.7012,2.4005,0.4738,1.1239,109.0817,
9.1438,108.3353,2.3989,0.4684,1.1609,108.6145,
9.1438,107.2298,2.3991,0.4633,1.1859,108.178,
9.1438,105.6347,2.3999,0.4644,1.1309,108.2714,
9.1438,104.5246,2.4002,0.469,1.1584,108.6669,
9.1438,104.734,2.4008,0.472,1.1462,108.9324,
9.1438,106.0964,2.4013,0.4729,1.1495,109.0041,
9.1438,105.9884,2.4008,0.4728,1.167,108.9966,
9.1438,104.6512,2.4015,0.4705,1.1193,108.7978,
9.1438,103.4949,2.4048,0.4652,1.1237,108.3406,
9.1438,104.4856,2.4065,0.4606,1.1348,107.9456,
9.1438,105.8861,2.4031,0.4596,1.2002,107.8592,
9.1438,105.3049,2.3977,0.4618,1.2179,108.0453,
9.1438,105.5184,2.3952,0.4615,1.1493,108.0192,
9.1438,106.8587,2.3953,0.4602,1.2113,107.9036,
9.1438,107.3984,2.3956,0.4617,1.1935,108.0358,
9.1438,106.7504,2.3974,0.4659,1.2496,108.4013,
9.1438,106.0902,2.4017,0.4701,1.2415,108.7691,
9.1438,105.557,2.4057,0.473,1.2376,109.0135,
9.1438,105.8963,2.4069,0.4723,1.2225,108.9546,
9.1438,107.0945,2.407,0.4699,1.2104,108.7463,
9.1438,106.7885,2.4074,0.4688,1.1718,108.653,
9.1438,105.2804,2.4063,0.4682,1.2019,108.6019,
9.1438,104.343,2.4035,0.4653,1.297,108.3473,
9.1438,104.5657,2.4024,0.4613,1.253,108.0066,
9.1438,105.6137,2.4033,0.4599,1.3304,107.8829,
9.1438,107.5527,2.4021,0.4625,1.5537,108.1064,
9.1438,108.5233,2.3979,0.4678,1.3859,108.5696,
9.1438,106.6915,2.3947,0.471,1.3172,108.8434,
9.1438,103.4919,2.3911,0.4671,1.2018,108.5058,
9.1438,101.3482,2.3821,0.4591,1.2086,107.8147,
9.1438,101.5665,2.3696,0.4537,1.1999,107.3491,
9.1438,102.4659,2.371,0.4525,1.1155,107.2437,
9.1438,102.1244,2.3823,0.4533,1.1863,107.3145,
9.1438,100.6238,2.3963,0.4546,1.1517,107.4222,
9.1438,100.8161,2.4039,0.4561,1.4787,107.5544,
9.1438,101.813,2.4053,0.4583,1.4614,107.7437,
9.1438,101.0573,2.4038,0.4599,1.1804,107.8843,
9.1438,97.3371,2.3974,0.4551,1.2139,107.4628,
9.1438,92.2831,2.3828,0.4422,1.2579,106.3501,
9.1422,92.6557,2.3641,0.4301,1.3989,105.3033,
9.1538,95.9383,2.3512,0.4264,1.2096,104.9844,
9.176,98.8515,2.3525,0.4301,1.3793,105.2972,
9.1538,98.1645,2.3577,0.4363,1.285,105.8399,
9.1422,95.8408,2.361,0.4353,1.222,105.7496,
9.1438,94.9424,2.3635,0.4307,1.1161,105.3538,
9.1438,97.3695,2.3659,0.428,1.1138,105.1174,
9.1442,101.5985,2.3677,0.4282,1.2141,105.1405,
9.1431,104.7035,2.374,0.4302,1.3178,105.308,
9.1673,106.2513,2.3868,0.437,1.1198,105.8982,
9.1766,106.041,2.3981,0.4457,1.116,106.6503,
9.208,104.5893,2.401,0.4516,1.1136,107.1603,
9.2438,101.9373,2.3985,0.4546,1.1469,107.4262,
9.2411,99.2143,2.395,0.4527,1.2515,107.2623,
9.2414,99.334,2.3954,0.4459,1.2215,106.667,
9.2414,101.0763,2.3991,0.4423,1.1519,106.3605,
9.2414,102.0062,2.4045,0.4454,1.107,106.6261,
9.2414,100.3497,2.4068,0.4489,1.0356,106.9264,
9.2414,97.7261,2.405,0.4507,1.0054,107.0888,
9.2411,96.3324,2.4027,0.4527,0.8834,107.2572,
9.2431,96.0448,2.4015,0.4559,0.9755,107.5331,
9.2315,97.0798,2.3991,0.4589,1.2042,107.7929,
9.2093,99.5717,2.3936,0.4584,0.9443,107.7485,
9.2429,100.8446,2.387,0.4594,0.8827,107.8422,
9.2331,98.6248,2.3828,0.4647,0.8526,108.2972,
9.209,94.7625,2.3831,0.4617,0.8859,108.0337,
9.2322,94.9286,2.385,0.4464,1.2848,106.714,
9.2086,97.011,2.388,0.4299,1.1857,105.2868,
9.2322,99.5078,2.3898,0.4312,0.7406,105.3938,
9.2322,101.2554,2.3857,0.4404,0.8972,106.1911,
9.209,102.3303,2.3749,0.4512,1.0173,107.1289,
9.2445,102.6911,2.367,0.4593,1.0756,107.8284,
9.2338,102.7881,2.37,0.4678,1.0284,108.5621,
9.1842,102.5385,2.3783,0.4771,0.9538,109.3676,
9.2222,102.7103,2.3826,0.4813,1.0564,109.7338,
9.2106,104.1245,2.3821,0.4789,1.1361,109.5284,
9.2163,105.8981,2.3813,0.4764,1.1343,109.3144,
9.2431,105.8244,2.3823,0.4776,1.0481,109.4173,
9.2411,106.1139,2.3844,0.4802,1.0265,109.6382,
9.2411,107.0298,2.3859,0.4793,1.1105,109.5644,
9.2422,106.8727,2.3875,0.4761,1.1691,109.2864,
9.2093,107.0076,2.3896,0.4751,1.1299,109.1945,
9.2166,108.0224,2.3891,0.4759,1.1077,109.2712,
9.2448,107.8963,2.3862,0.4751,1.0474,109.198,
9.2418,106.6148,2.3832,0.4739,1.0899,109.0961,
9.2093,104.1875,2.3841,0.474,1.1013,109.1071,
9.2163,101.2359,2.3884,0.4756,1.0664,109.2413,
9.2429,101.2622,2.3883,0.4794,1.054,109.568,
9.2093,101.5535,2.3848,0.479,1.1462,109.534,
9.2166,100.9676,2.3821,0.4748,1.1928,109.173,
9.2431,100.3923,2.3859,0.4695,1.2381,108.7155,
9.2411,100.4352,2.3935,0.4654,1.1297,108.3598,
9.2438,99.8114,2.3973,0.466,1.1304,108.4059,
9.2322,97.9776,2.3942,0.4687,1.1266,108.6455,
9.1845,98.4497,2.3879,0.4706,1.1779,108.8095,
9.2067,101.6582,2.3827,0.4705,1.1567,108.8012,
9.2438,105.224,2.3795,0.4708,1.1324,108.8226,
9.2411,106.1068,2.3796,0.4704,1.092,108.7897,
9.2414,105.7192,2.3806,0.4676,1.0865,108.548,
9.2411,105.7346,2.3816,0.463,1.0856,108.1486,
9.2435,105.3386,2.3815,0.4599,1.0584,107.8847,
9.2335,104.4444,2.382,0.4573,1.0639,107.6551,
9.1766,103.8645,2.3828,0.4522,1.0997,107.2166,
9.1418,103.5276,2.3818,0.4476,1.0922,106.8144,
9.1442,102.6958,2.3786,0.4457,1.0503,106.6509,
9.1438,103.1258,2.3791,0.4457,1.0263,106.651,
9.1438,105.5985,2.3831,0.4428,1.0774,106.3979,
9.1438,107.4208,2.3858,0.4431,1.1215,106.4292,
9.1438,105.7615,2.382,0.4486,1.0503,106.9057,
9.1438,103.0688,2.376,0.4536,1.0071,107.3324,
9.1438,103.2515,2.3776,0.4573,1.0858,107.6546,
9.1438,104.1207,2.3839,0.456,1.1224,107.5432,
9.1438,104.4978,2.3884,0.4536,1.1018,107.3345,
9.1438,104.9362,2.3898,0.4569,1.2295,107.6198,
9.1438,104.8711,2.3904,0.4631,1.2226,108.155,
9.1438,104.5401,2.3914,0.4677,1.1442,108.5547,
9.1442,104.3254,2.3943,0.47,1.0711,108.7564,
9.1431,104.7241,2.4006,0.471,1.0774,108.8401,
9.176,104.426,2.4078,0.4705,1.1165,108.8027,
9.1686,103.3383,2.4116,0.4683,1.162,108.6121,
9.1422,102.3184,2.4109,0.4646,1.0659,108.291,
9.1442,102.0375,2.4083,0.4654,1.102,108.3611,
9.1438,102.6814,2.4059,0.4721,1.0652,108.9401,
9.1438,104.2069,2.4046,0.4793,1.0962,109.5627,
9.1438,105.3529,2.4038,0.4772,1.0599,109.3828,
9.1438,104.8101,2.4043,0.4707,1.1606,108.8154,
9.1438,103.4429,2.4037,0.4682,1.1324,108.597,
9.1438,102.0185,2.3984,0.4679,1.0803,108.5729,
9.1438,100.6637,2.3894,0.463,1.0957,108.1485,
9.1438,99.2063,2.383,0.4523,1.1125,107.2217,
9.1438,97.5944,2.3804,0.4417,1.2328,106.309,
9.1418,96.88,2.3794,0.4432,1.3493,106.4313,
9.1518,97.925,2.3815,0.4518,1.1634,107.1809,
9.2087,99.3599,2.3866,0.4624,1.2053,108.0947,
9.2435,100.0272,2.3894,0.4678,1.1706,108.5631,
9.2407,100.1703,2.3859,0.4703,1.0918,108.7852,
9.2422,100.6261,2.3788,0.4733,1.1122,109.0403,
9.2093,102.178,2.3746,0.4714,1.094,108.8739,
9.2166,104.6007,2.3759,0.4626,1.0925,108.1182,
9.2431,106.04,2.3786,0.4554,1.1757,107.4939,
9.2411,104.6797,2.3801,0.458,1.1712,107.716,
9.2414,101.7435,2.3818,0.4648,1.1366,108.3067,
9.2414,100.2357,2.3839,0.468,1.1174,108.5816,
9.2414,101.8118,2.3852,0.4683,1.1002,108.6133,
9.2414,104.3604,2.3864,0.4702,1.127,108.7766,
9.2414,105.7174,2.3875,0.4768,1.1131,109.3452,
9.2414,105.5067,2.3882,0.4834,1.0849,109.9205,
9.2414,105.6446,2.3892,0.4821,1.0509,109.8038,
9.2411,106.2291,2.39,0.4772,1.0926,109.3813,
9.2438,105.8554,2.3894,0.4733,1.1126,109.0381,
9.2322,104.2479,2.3899,0.4736,1.081,109.0718,
9.1845,104.3542,2.3938,0.4748,1.0851,109.175,
9.2067,104.6747,2.3992,0.4739,1.0865,109.0963,
9.2438,103.5087,2.3982,0.4721,1.1212,108.9407,
9.2411,101.6855,2.3925,0.4735,1.0821,109.0621,
9.2431,101.906,2.3859,0.4782,1.0505,109.4684,
9.2315,103.2104,2.3816,0.478,1.0337,109.4452,
9.209,103.0839,2.3791,0.4745,1.0908,109.149,
9.2322,101.3448,2.3773,0.4702,1.1334,108.7765,
9.22,98.3179,2.3752,0.4707,1.0394,108.815,
9.2063,95.5516,2.3717,0.4745,1.0096,109.1461,
9.2107,95.7225,2.3667,0.4798,0.9944,109.6075,
9.2063,97.0975,2.3616,0.4834,1.0511,109.9144,
9.2183,97.5812,2.3575,0.4826,1.0039,109.8492,
9.2431,96.5695,2.3552,0.4811,0.9776,109.7211,
9.2411,95.7062,2.353,0.4824,0.919,109.8345,
9.2414,96.5492,2.348,0.4847,0.9247,110.0327,
9.2414,97.9172,2.341,0.4873,0.9042,110.2551,
9.2414,98.6251,2.3419,0.4933,0.8991,110.7786,
9.2414,97.8022,2.3481,0.4979,0.9181,111.1747,
9.2414,96.4491,2.3542,0.4967,0.9309,111.0649,
9.2414,97.1074,2.3565,0.4944,0.9066,110.8679,
9.2414,99.4333,2.3565,0.4951,0.9516,110.9263,
9.2414,100.327,2.3564,0.4966,0.9234,111.0637,
9.2414,99.4459,2.3561,0.4973,0.9587,111.1171,
9.2414,98.6299,2.3553,0.4958,0.9494,110.9936,
9.2414,97.9083,2.3529,0.493,0.9572,110.7506,
9.2414,96.3707,2.3531,0.4885,0.9256,110.3585,
9.2414,95.2822,2.3562,0.4832,0.945,109.8959,
9.2414,96.1417,2.358,0.4804,0.9535,109.6601,
9.2414,98.6508,2.3534,0.4827,0.9092,109.8545,
9.2414,100.6215,2.344,0.489,0.8991,110.4001,
9.2414,100.2485,2.3353,0.4981,0.8764,111.1864,
9.2414,98.5527,2.3317,0.5084,0.8419,112.0818,
9.2414,97.0878,2.3335,0.5164,0.837,112.774,
9.2414,97.2652,2.3375,0.5188,0.8429,112.981,
9.2414,97.0801,2.3395,0.5173,0.8454,112.8493,
9.2414,95.9946,2.3391,0.5158,0.8254,112.7247,
9.2414,94.9534,2.3386,0.5173,0.8293,112.8532,
9.2414,94.309,2.3379,0.5211,0.7948,113.1785,
9.2414,93.2018,2.3355,0.5249,0.7961,113.508,
9.2414,92.543,2.334,0.5303,0.7816,113.9762,
9.2414,93.2869,2.3362,0.5374,0.8043,114.593,
9.2414,94.21,2.338,0.5437,0.7741,115.1352,
9.2414,93.9304,2.3351,0.5484,0.8085,115.545,
9.2414,92.5153,2.3304,0.5522,0.8181,115.8769,
9.2414,90.5988,2.3286,0.5542,0.7537,116.046,
9.2414,89.7261,2.3312,0.5533,0.8099,115.9731,
9.2414,90.0053,2.3368,0.5497,0.7761,115.6616,
9.2414,90.2218,2.3446,0.5442,0.8075,115.1847,
9.2414,90.3533,2.3445,0.5447,0.814,115.2245,
9.2414,91.9259,2.3379,0.5497,0.8034,115.6599,
9.2414,94.5055,2.3256,0.5552,0.7928,116.136,
9.2411,95.6613,2.3138,0.5544,0.8281,116.0621,
9.2418,94.3815,2.3094,0.5505,0.8306,115.727,
9.2174,93.1377,2.3135,0.5474,0.8284,115.4579,
9.1919,93.4898,2.3209,0.5477,0.8079,115.488,
9.2174,93.2099,2.3281,0.5486,0.8488,115.5632,
9.2431,91.967,2.3324,0.5466,0.8268,115.3913,
9.2411,91.4893,2.3322,0.5435,0.8456,115.1228,
9.2414,92.2876,2.3303,0.5442,0.8274,115.1783,
9.2414,93.5077,2.3304,0.5456,0.8577,115.3015,
9.2414,94.6691,2.3338,0.5433,0.863,115.1013,
9.2414,95.607,2.3402,0.5364,0.8484,114.5058,
9.2414,95.5065,2.3441,0.5293,0.8577,113.8952,
9.2414,94.9142,2.3429,0.5269,0.8555,113.6868,
9.2414,94.2677,2.3394,0.5272,0.8688,113.7073,
9.2414,94.4712,2.3395,0.5245,0.8368,113.4789,
9.2414,95.5701,2.3413,0.5195,0.8434,113.0462,
9.2414,95.2111,2.3432,0.517,0.8505,112.8227,
9.2414,93.2576,2.3444,0.5193,0.8277,113.024,
9.2414,91.6012,2.3451,0.5233,0.8307,113.3707,
9.2414,91.8002,2.3449,0.5221,0.8258,113.2676,
9.2414,92.3227,2.3441,0.517,0.8443,112.8234,
9.2414,93.1987,2.3443,0.5129,0.8128,112.4737,
9.2414,94.8245,2.3457,0.5121,0.8271,112.4044,
9.2411,94.6543,2.3473,0.5127,0.7977,112.4569,
9.2422,93.1806,2.3482,0.5137,0.8285,112.5437,
9.2093,91.8177,2.3479,0.5146,0.7954,112.6231,
9.2166,90.8552,2.3459,0.5149,0.8116,112.6486,
9.2431,90.0482,2.3426,0.5147,0.8139,112.6243,
9.2411,90.955,2.3384,0.515,0.8108,112.6557,
9.2414,93.1564,2.3339,0.5149,0.8224,112.6445,
9.2414,93.8132,2.3305,0.5143,0.7901,112.5891,
9.2414,92.4918,2.3279,0.5143,0.8152,112.5901,
9.2414,90.5036,2.325,0.5155,0.7908,112.6962,
9.2414,88.9678,2.3236,0.5177,0.8178,112.8904,
9.2414,88.2277,2.3257,0.5171,0.8264,112.8342,
9.2414,88.7336,2.33,0.5144,0.8208,112.5982,
9.2414,90.2962,2.3299,0.5129,0.7732,112.4735,
9.2414,92.3382,2.3279,0.5136,0.764,112.5367,
9.2414,92.2159,2.3261,0.5142,0.7487,112.5865,
9.2414,90.7375,2.3253,0.5142,0.7345,112.5819,
9.2414,89.8092,2.3241,0.5145,0.7069,112.6123,
9.2414,90.3832,2.3222,0.514,0.7399,112.5713,
9.2414,91.6064,2.3223,0.5116,0.7207,112.3608,
9.2414,92.3394,2.3239,0.5093,0.6466,112.164,
9.2414,93.2266,2.326,0.5079,0.7096,112.0397,
9.2414,94.4572,2.3256,0.5062,0.7732,111.8946,
9.2414,94.4514,2.3221,0.5047,0.7303,111.7601,
9.2414,93.8873,2.3222,0.5032,0.6831,111.6296,
9.2414,92.4713,2.3291,0.5007,0.6877,111.4113,
9.2414,90.9939,2.3442,0.4986,0.731,111.2323,
9.2414,90.0868,2.3596,0.4975,0.7402,111.1341,
9.2414,90.5859,2.3691,0.4935,0.7547,110.7916,
9.2414,91.4185,2.3738,0.4871,0.7765,110.2362,
9.2414,91.8808,2.3766,0.4849,0.7839,110.0484,
9.2407,91.9854,2.3784,0.488,0.8202,110.312,
9.2448,92.2207,2.381,0.4912,0.9358,110.5962,
9.2215,92.9046,2.3862,0.4912,0.8203,110.5958,
9.1772,94.1199,2.3914,0.4906,0.7567,110.5446,
9.2215,93.9594,2.3904,0.489,0.7278,110.3984,
9.2448,93.0966,2.3848,0.4854,0.615,110.0917,
9.2414,92.7533,2.3784,0.4815,0.5964,109.753,
9.2414,93.3762,2.3744,0.4799,0.6334,109.6176,
9.2414,93.2487,2.3716,0.4808,0.7565,109.6894,
9.2411,92.6406,2.3672,0.4829,0.79,109.877,
9.2435,92.9469,2.3594,0.4862,0.8256,110.1582,
9.2087,94.2539,2.3502,0.4901,0.8707,110.4952,
9.1418,95.6055,2.3425,0.492,0.8584,110.6626,
9.1442,96.2983,2.3433,0.489,0.8953,110.401,
9.1438,96.2562,2.3491,0.4861,0.9117,110.1513,
9.1438,95.6991,2.3555,0.4887,0.9138,110.3717,
9.1438,95.9491,2.3581,0.4933,0.9133,110.7752,
9.1438,97.1625,2.3583,0.499,0.9389,111.2665,
9.1438,97.9343,2.3601,0.5036,0.9376,111.6676,
9.1435,97.3293,2.3633,0.5045,0.9309,111.7453,
9.1462,95.9474,2.3625,0.5037,0.9281,111.671,
9.1346,95.9599,2.36,0.5038,0.9296,111.6879,
9.0876,96.594,2.3613,0.5048,0.934,111.7734,
9.0991,96.4202,2.3668,0.5062,0.9242,111.8935,
9.1154,94.7106,2.3719,0.5058,0.9244,111.8551,
9.1243,94.7857,2.3742,0.5027,0.9285,111.585,
9.0882,97.06,2.372,0.4976,0.8939,111.1427,
9.1246,100.8041,2.3649,0.4979,0.9094,111.1685,
9.113,102.6841,2.358,0.5009,0.8886,111.4305,
9.1187,101.2926,2.3552,0.5044,0.8905,111.7384,
9.1462,98.6868,2.3554,0.5039,0.8782,111.6935,
9.1335,96.9234,2.3568,0.5,0.8749,111.3579,
9.1114,96.1913,2.3611,0.494,0.8898,110.8381,
9.1362,95.3087,2.3671,0.4945,0.89,110.8768,
9.1124,95.3114,2.372,0.4983,0.9034,111.211,
9.0786,96.0916,2.378,0.4983,0.9254,111.2103,
9.0925,97.8442,2.386,0.4961,0.9371,111.0144,
9.103,100.1074,2.391,0.4948,0.9209,110.9023,
9.1355,102.0872,2.3891,0.4961,0.936,111.0202,
9.1455,102.9001,2.3837,0.4986,0.9129,111.233,
9.1438,102.115,2.3845,0.4984,0.9369,111.216,
9.1435,100.441,2.3901,0.4958,0.9791,110.9887,
9.1446,99.1109,2.397,0.4915,0.9321,110.6187,
9.1117,98.297,2.4005,0.4896,0.963,110.4541,
9.119,97.3141,2.3991,0.4913,0.9413,110.6021,
9.1455,97.3884,2.3936,0.4943,0.9458,110.8577,
9.1435,98.4901,2.3879,0.4955,0.9177,110.9668,
9.1438,98.3678,2.3891,0.4943,0.9245,110.8645,
9.1438,96.6422,2.3968,0.4923,0.9269,110.6896,
9.1435,94.9498,2.4083,0.489,0.9533,110.4,
9.1462,95.6191,2.4171,0.4849,0.9886,110.0512,
9.1091,97.2898,2.4149,0.4826,0.9439,109.8467,
9.0869,97.1608,2.4049,0.4837,0.9252,109.9471,
9.1462,96.6135,2.395,0.4879,0.9356,110.3066,
9.1435,96.2731,2.3891,0.4903,0.9378,110.5189,
9.1438,95.3396,2.3872,0.4865,0.9761,110.1827,
9.1438,95.4603,2.3904,0.4791,0.9691,109.543,
9.1438,96.2545,2.3903,0.4802,0.9467,109.643,
9.1438,97.2948,2.3858,0.4839,0.9473,109.9564,
9.1435,98.7759,2.3801,0.4823,0.9806,109.8198,
9.1455,101.394,2.3808,0.4775,1.0061,109.4095,
9.1335,101.2276,2.3849,0.4701,1.001,108.7679,
9.1124,99.0723,2.3899,0.4702,1.0403,108.7774,
9.1087,96.556,2.394,0.4749,1.0162,109.1806,
9.1259,96.8298,2.3971,0.4803,1.0349,109.6519,
9.1102,97.7977,2.397,0.4838,1.0216,109.9491,
9.0638,98.8547,2.3948,0.4867,1.0104,110.2023,
9.0771,100.3742,2.3888,0.4915,0.9684,110.6186,
9.0562,101.4589,2.3805,0.4988,0.9773,111.2504,
9.0446,100.8752,2.3761,0.5036,0.9206,111.6694,
9.0462,99.8029,2.3798,0.5044,0.9334,111.7391,
9.0462,99.183,2.3897,0.5043,0.9912,111.7286,
9.0462,98.3899,2.4027,0.5036,1.0676,111.669,
9.0462,97.1423,2.4157,0.5002,1.0252,111.3745,
9.0462,96.1886,2.4148,0.4975,0.9834,111.1405,
9.0462,96.5392,2.4055,0.4989,0.9964,111.2597,
9.0462,97.7883,2.3932,0.501,0.978,111.4422,
9.0462,98.8672,2.3851,0.5017,0.9664,111.4989,
9.0462,98.726,2.3814,0.4997,0.9613,111.3319,
9.0462,98.3831,2.3799,0.4956,0.936,110.9698,
9.0462,98.1898,2.3793,0.4957,0.9691,110.9807,
9.0462,98.5984,2.38,0.4987,0.9972,111.2401,
9.0462,100.4996,2.3815,0.4983,0.9641,111.2113,
9.0462,100.2711,2.3823,0.4947,0.9351,110.8992,
9.0462,97.8833,2.3848,0.4897,0.9281,110.4599,
9.0462,96.7272,2.3934,0.4852,1.1304,110.0729,
9.0462,98.83,2.4076,0.4835,0.9726,109.93,
9.0462,101.6265,2.4061,0.4855,0.9111,110.1021,
9.0462,102.8246,2.3923,0.4888,0.9008,110.383,
9.0462,101.9756,2.3771,0.4915,0.8673,110.6192,
9.0462,98.9842,2.3725,0.4934,0.8851,110.779,
9.0462,99.1276,2.3802,0.4936,0.9894,110.8046,
9.0462,101.3975,2.3921,0.4943,0.9946,110.8616,
9.0462,103.83,2.397,0.4943,0.917,110.8589,
9.0462,104.9214,2.3932,0.4918,0.9234,110.6478,
9.0462,104.7956,2.3883,0.4872,1.0505,110.243,
9.0462,103.6544,2.3856,0.4821,1.0195,109.8003,
9.0462,102.1658,2.3863,0.4766,1.0187,109.3323,
9.0462,101.3837,2.3925,0.4736,0.9862,109.0698,
9.0462,100.8665,2.404,0.4757,0.9387,109.2465,
9.0462,100.3803,2.4111,0.4805,0.9362,109.6661,
9.0462,100.4307,2.4075,0.4849,0.9038,110.0481,
9.0462,100.61,2.4002,0.4845,0.9808,110.0086,
9.0446,101.2528,2.3973,0.4816,0.985,109.7639,
9.0562,102.7334,2.3981,0.4792,0.9486,109.5503,
9.0784,103.9779,2.3997,0.478,0.9838,109.4467,
9.0562,104.4988,2.4011,0.4766,0.9872,109.3319,
9.0446,104.4745,2.4015,0.4748,1.0035,109.1685,
9.0462,104.9366,2.4001,0.4725,1.0179,108.9713,
9.0462,105.9568,2.3977,0.4694,1.0098,108.7034,
9.0462,106.3593,2.3964,0.467,0.9968,108.4969,
9.0462,105.3368,2.3969,0.4685,0.9701,108.6247,
9.0462,103.6491,2.3981,0.4737,0.9962,109.0741,
9.0462,104.1167,2.398,0.4784,0.9422,109.4816,
9.0459,106.3349,2.3973,0.4796,0.9703,109.5838,
9.0483,107.5573,2.3964,0.4798,1.001,109.601,
9.0386,106.1073,2.397,0.4781,1.0241,109.4616,
8.9658,104.1233,2.3991,0.4737,0.9878,109.0781,
8.9814,103.0733,2.3985,0.4701,0.9836,108.7683,
9.0063,103.2031,2.3941,0.4674,0.954,108.5326,
8.9539,104.9361,2.3945,0.4676,0.9964,108.5498,
8.9817,107.682,2.3996,0.4724,1.0379,108.9656,
9.03,110.0225,2.4062,0.4721,1.036,108.9361,
8.9963,109.8561,2.405,0.4654,1.0715,108.3576,
9.0041,106.1849,2.3994,0.4523,1.216,107.2228,
9.0379,95.3515,2.3956,0.4336,1.6144,105.6008,
9.0496,80.8402,2.3883,0.3912,2.0803,101.929,
9.0363,70.8395,2.3884,0.3068,2.99,94.6224,
9.0141,67.5029,2.4082,0.2376,3.3391,88.6256,
9.0359,66.8686,2.4621,0.2134,3.494,86.5311,
9.0499,66.0104,2.4483,0.2059,2.61,85.8844,
9.0135,64.6974,2.3232,0.1988,1.5275,85.2706,
8.9466,63.0648,2.1909,0.207,1.3483,85.9824,
8.949,60.6132,2.0852,0.2523,1.2754,89.9048,
8.9486,57.3813,2.0375,0.3014,1.2581,94.1512,
8.9486,57.4212,2.0274,0.3092,1.1867,94.8314,
8.9486,59.1092,2.0294,0.3062,1.1696,94.5705,
8.9486,60.3589,2.0397,0.305,1.1719,94.463,
8.9486,59.8934,2.0577,0.3036,1.1732,94.3494,
8.9486,60.1972,2.0943,0.3015,1.2012,94.16,
8.9486,62.5493,2.1515,0.2981,1.2481,93.8674,
8.9486,67.5269,2.1981,0.2959,1.3381,93.6818,
8.9486,73.9415,2.2164,0.2952,1.4003,93.6179,
8.9486,78.278,2.2257,0.2941,1.4374,93.5266,
8.9486,77.6035,2.221,0.2933,1.4098,93.4499,
8.9486,74.8355,2.1842,0.2952,1.3528,93.618,
8.9486,71.8676,2.1328,0.3001,1.2824,94.041,
8.9486,68.8824,2.0921,0.304,1.2498,94.3805,
8.9486,66.1217,2.0611,0.3032,1.2368,94.3079,
8.9486,63.9572,2.0529,0.3001,1.2328,94.0455,
8.9486,62.5191,2.0648,0.2979,1.2261,93.8516,
8.9486,62.725,2.0835,0.298,1.2383,93.8641,
8.9486,64.5847,2.0968,0.2983,1.2467,93.8903,
8.9486,67.7783,2.1052,0.2973,1.2642,93.8024,
8.9486,69.8938,2.1085,0.2959,1.27,93.6825,
8.9486,71.2827,2.1071,0.2973,1.2493,93.7984,
8.9486,72.9292,2.1052,0.3026,1.2471,94.2566,
8.9486,73.9023,2.104,0.3082,1.2469,94.7469,
8.9486,73.4669,2.1012,0.3072,1.2467,94.6604,
8.9486,72.5734,2.097,0.303,1.247,94.292,
8.9486,71.0343,2.0931,0.3014,1.2482,94.1541,
8.949,69.4191,2.0909,0.304,1.2524,94.3837,
8.9466,68.7394,2.0905,0.3068,1.2627,94.6211,
8.9814,68.0595,2.0885,0.3077,1.2501,94.6979,
9.0383,67.6258,2.0828,0.3086,1.2595,94.775,
9.0492,68.6477,2.0769,0.3103,1.2521,94.9277,
9.0379,69.7091,2.0746,0.3115,1.2431,95.0314,
8.998,68.8613,2.0739,0.3105,1.2306,94.9476,
9.0129,67.1917,2.0723,0.3073,1.243,94.6624,
8.9897,65.877,2.0738,0.3025,1.2687,94.2518,
8.9906,64.9139,2.0804,0.2982,1.3039,93.8823,
9.0386,63.6415,2.0799,0.2964,1.3469,93.7184,
9.0124,62.8063,2.0763,0.296,1.4181,93.6868,
9.0194,62.5165,2.09,0.294,1.5877,93.518,
9.0797,61.4771,2.1499,0.2864,1.7614,92.8578,
9.1459,60.0825,2.2393,0.2712,1.9515,91.5376,
9.1435,62.1191,2.2997,0.2635,2.2059,90.8718,
9.1438,69.8813,2.3214,0.2518,2.2989,89.8638,
9.1438,81.9357,2.325,0.2623,2.6764,90.7697,
9.1438,94.256,2.3276,0.3064,2.3127,94.5909,
9.1438,102.8082,2.3386,0.3556,1.8294,98.845,
9.1438,106.6108,2.329,0.3901,1.6476,101.8362,
9.1438,107.4554,2.3092,0.4092,1.5199,103.4893,
9.1438,106.3909,2.3015,0.4216,1.5901,104.5648,
9.1438,102.8241,2.3038,0.4213,1.0962,104.5421,
9.1438,96.4771,2.3065,0.4142,0.9007,103.9231,
9.1438,89.4195,2.3109,0.398,1.2326,102.5185,
9.1438,85.494,2.3202,0.3847,1.2284,101.373,
9.1438,84.8287,2.3356,0.3802,1.1681,100.9805,
9.1438,81.8705,2.3516,0.3713,1.3084,100.207,
9.1438,73.295,2.3499,0.3478,1.5245,98.1743,
9.1438,62.556,2.3337,0.3183,1.5985,95.6194,
