depth,cali,gr,density,nphi,res,sonic
6576,12.8232,88.0741,2.2732,0.3987,1.4509,113.95
6576.5,12.8191,87.2734,2.2962,0.3978,1.4907,110.15
6577,12.7807,81.9507,2.3155,0.3901,1.5257,104.9
6577.5,12.6158,83.0913,2.3392,0.3826,1.5458,103.1
6578,12.2469,79.4121,2.3634,0.3386,1.5372,100.65
6578.5,12.1472,75.2299,2.3893,0.2883,1.4983,99.5
6579,12.1373,70.7944,2.394,0.2734,1.4469,101.7
6579.5,12.1381,77.3259,2.3773,0.3178,1.3995,104.5
6580,12.1819,85.6902,2.3538,0.3961,1.3671,109.3
6580.5,12.2788,93.4207,2.3406,0.422,1.3528,114.15
6581,12.3877,97.478,2.3388,0.4426,1.309,115.55
6581.5,12.4794,95.1969,2.3551,0.4204,1.2613,114.3
6582,12.5603,93.5682,2.3628,0.42,1.2844,112
6582.5,12.6108,87.9719,2.3747,0.3768,1.3097,107.6
6583,12.6426,83.1561,2.37,0.3351,1.3309,106.3
6583.5,12.6804,77.3024,2.3415,0.2849,1.3517,105.5
6584,12.6778,78.0627,2.3156,0.2829,1.394,105.3
6584.5,12.5231,82.7518,2.3194,0.3372,1.4376,109.1
6585,12.3357,87.2473,2.3287,0.3635,1.4757,110.15
6585.5,12.17,81.6711,2.2666,0.3636,1.4967,108.6
6586,12.0977,72.4153,2.1805,0.3129,1.5109,106.2
6586.5,12.1248,63.8697,2.138,0.2858,1.5147,103.3
6587,12.2045,66.4043,2.1732,0.2717,1.5125,100.15
6587.5,12.296,70.0828,2.2694,0.2745,1.5,101.55
6588,12.3319,72.4907,2.3116,0.2863,1.4627,103.25
6588.5,12.4323,66.6774,2.2399,0.2774,1.4085,105.4
6589,12.5935,56.2866,2.1455,0.2701,1.3613,109.3
6589.5,12.866,50.457,2.1041,0.2721,1.3225,109.5
6590,12.9207,46.6355,2.1222,0.2804,1.2979,110.7
6590.5,12.9162,52.9823,2.1383,0.3023,1.2658,108.8
6591,12.9083,53.8694,2.1417,0.3055,1.2303,107.2
6591.5,12.9215,56.0415,2.1438,0.2955,1.2134,108.5
6592,12.8416,50.0748,2.1538,0.2717,1.2101,106.7
6592.5,12.6984,50.8352,2.1937,0.246,1.2085,107.75
6593,12.4918,56.2654,2.2339,0.2487,1.19,105.1
6593.5,12.3034,64.8947,2.2794,0.2758,1.169,106.65
6594,12.3187,71.8051,2.3109,0.3253,1.1442,107.3
6594.5,12.3703,79.0336,2.3375,0.3822,1.1109,110.5
6595,12.467,85.7388,2.3555,0.4159,1.0717,115.05
6595.5,12.5588,89.8114,2.3655,0.4058,1.0404,115.8
6596,12.5922,91.6015,2.3551,0.3972,1.0273,116.75
6596.5,12.5141,91.0946,2.344,0.4011,1.0287,115.75
6597,12.5365,91.9091,2.3424,0.4531,1.0445,113.8
6597.5,12.6268,87.4576,2.3373,0.4829,1.0684,113.1
6598,12.6926,89.2795,2.3362,0.4738,1.0962,114.1
6598.5,12.6161,88.3809,2.3273,0.4575,1.128,115.1
6599,12.5984,94.2271,2.3358,0.4129,1.1511,115.9
6599.5,12.4886,93.0053,2.3365,0.404,1.168,116.75
6600,12.3679,92.7518,2.3275,0.4131,1.1616,116.7
6600.5,12.3183,91.2145,2.3193,0.4274,1.1286,116.8
6601,12.3426,95.1513,2.3191,0.4336,1.0935,117.25
6601.5,12.3927,96.1652,2.3316,0.4123,1.075,118.4
6602,12.4568,91.1045,2.3409,0.4292,1.0647,117.7
6602.5,12.5042,86.4408,2.3381,0.4031,1.0503,118.9
6603,12.534,84.2864,2.3306,0.379,1.023,118.8
6603.5,12.6109,84.8151,2.3179,0.3726,0.9893,119
6604,12.6133,83.7731,2.3028,0.43,0.9611,120.6
6604.5,12.6108,81.7454,2.3039,0.45,0.937,121.2
6605,12.6055,78.2284,2.3162,0.4521,0.9035,122.6
6605.5,12.6108,78.3834,2.3228,0.4132,0.8676,123.3
6606,12.5414,80.1576,2.3278,0.4139,0.8303,124
6606.5,12.4648,88.0187,2.331,0.4028,0.8007,124.15
6607,12.3753,88.2722,2.3254,0.4363,0.7931,124.2
6607.5,12.353,90.4272,2.316,0.4478,0.786,124.45
6608,12.4196,87.4468,2.3114,0.4544,0.78,124.15
6608.5,12.4993,87.4497,2.3135,0.4255,0.7809,123.9
6609,12.571,84.4075,2.3108,0.4053,0.7871,124
6609.5,12.6802,85.7589,2.3179,0.3899,0.8145,124
6610,12.7125,83.9817,2.3158,0.3908,0.8534,124.3
6610.5,12.709,82.8542,2.3291,0.4225,0.883,123.8
6611,12.6678,82.0397,2.3253,0.4408,0.9002,123.95
6611.5,12.5439,80.8991,2.337,0.443,0.9101,123.4
6612,12.4329,82.5335,2.3322,0.4255,0.9215,123.15
6612.5,12.3927,83.2123,2.3283,0.4061,0.9401,123.35
6613,12.3266,87.5212,2.3151,0.3987,0.9543,123.75
6613.5,12.2712,86.6475,2.3043,0.4253,0.9601,123.9
6614,12.2811,82.8464,2.3141,0.4342,0.9619,124.3
6614.5,12.3319,80.185,2.3245,0.4821,0.9603,123.5
6615,12.3902,81.9458,2.3359,0.4734,0.9551,124.1
6615.5,12.4728,86.833,2.3354,0.474,0.9495,124
6616,12.5513,88.9874,2.3373,0.4217,0.9461,124.1
6616.5,12.6505,86.6966,2.3367,0.3948,0.9438,123.95
6617,12.6904,83.8879,2.3319,0.4068,0.9418,123.9
6617.5,12.6928,81.6068,2.3269,0.4113,0.9423,123.7
6618,12.5612,86.7513,2.3397,0.4302,0.9426,123.6
6618.5,12.4966,84.2167,2.3402,0.4221,0.9412,123.3
6619,12.4224,84.9499,2.3407,0.4343,0.9396,123.65
6619.5,12.3852,83.8704,2.326,0.4424,0.9418,123.5
6620,12.3213,89.6209,2.3163,0.4407,0.9481,123.8
6620.5,12.348,91.6758,2.3119,0.4202,0.9516,124.45
6621,12.3904,90.4475,2.3214,0.3971,0.9528,123.8
6621.5,12.4026,87.1188,2.3347,0.3951,0.9562,123.5
6622,12.4869,87.8792,2.3506,0.4272,0.96,122.55
6622.5,12.6055,85.9786,2.3538,0.4309,0.9625,123.1
6623,12.7325,85.331,2.3455,0.4461,0.9664,122.5
6623.5,12.7819,84.4013,2.3301,0.4271,0.969,122.55
6624,12.7914,84.6153,2.324,0.4043,0.9673,122.75
6624.5,12.6877,88.5596,2.3301,0.4071,0.9659,122.65
6625,12.5019,84.6227,2.3408,0.424,0.9647,122.65
6625.5,12.3927,90.9593,2.3326,0.4498,0.963,123.2
6626,12.3604,87.1902,2.3316,0.425,0.96,123.35
6626.5,12.3612,88.3816,2.3336,0.4203,0.9579,122.45
6627,12.3976,83.8193,2.3412,0.4143,0.9562,122.9
6627.5,12.3951,86.0072,2.3403,0.4275,0.9534,122.95
6628,12.4196,84.8666,2.339,0.4182,0.9532,122.6
6628.5,12.4422,85.657,2.3384,0.4108,0.9544,122.95
6629,12.4701,85.9127,2.336,0.4165,0.9552,122.95
6629.5,12.5067,90.2216,2.3393,0.4359,0.9578,122.7
6630,12.5786,87.3216,2.333,0.4282,0.9521,122.5
6630.5,12.6081,86.984,2.3378,0.4337,0.9417,122.8
6631,12.6032,86.9685,2.3394,0.3982,0.9366,123.1
6631.5,12.5414,90.3453,2.3437,0.4074,0.925,122.7
6632,12.4541,89.4582,2.344,0.3831,0.9058,123.35
6632.5,12.3803,85.2498,2.3426,0.3805,0.8954,123.1
6633,12.3183,84.8847,2.3418,0.3699,0.8877,123.2
6633.5,12.3107,88.0099,2.3407,0.3838,0.8724,123.4
6634,12.348,92.9943,2.3353,0.4011,0.8585,122.75
6634.5,12.3771,91.5971,2.3415,0.4134,0.8512,123
6635,12.41,91.5134,2.3441,0.3884,0.8539,122.85
6635.5,12.4382,87.0911,2.3471,0.3902,0.8507,122.65
6636,12.4422,87.6341,2.3498,0.4087,0.8474,123.1
6636.5,12.4541,85.9866,2.3405,0.4397,0.8522,122.6
6637,12.4546,89.2257,2.3443,0.4588,0.8594,122.85
6637.5,12.4497,86.3896,2.3392,0.4416,0.8597,122.9
6638,12.4382,86.6437,2.3403,0.4271,0.8602,123.45
6638.5,12.4398,87.5734,2.337,0.4133,0.8754,123.55
6639,12.3951,93.0231,2.3456,0.4035,0.8974,123.8
6639.5,12.3479,95.271,2.3533,0.4132,0.9042,123.4
6640,12.3456,96.7918,2.3443,0.4016,0.9106,123.1
6640.5,12.4026,96.3841,2.3388,0.41,0.9162,123
6641,12.3983,91.9951,2.3341,0.3963,0.9098,122.55
6641.5,12.4373,88.5943,2.3261,0.3985,0.9015,122.75
6642,12.477,89.2553,2.329,0.3841,0.9009,122.9
6642.5,12.4807,94.9103,2.3197,0.3905,0.9032,122.85
6643,12.4819,97.1157,2.3338,0.4039,0.9,122.6
6643.5,12.486,97.8761,2.3365,0.4085,0.8932,121.95
6644,12.4844,94.6337,2.3419,0.4181,0.8875,122.45
6644.5,12.4819,93.6747,2.3332,0.4012,0.8786,122.55
6645,12.4807,87.7183,2.3232,0.417,0.8616,122.3
6645.5,12.4571,87.2947,2.3263,0.4338,0.8533,122.5
6646,12.4037,84.2531,2.3297,0.4374,0.8424,122.4
6646.5,12.3728,84.9681,2.3422,0.4265,0.8286,123.15
6647,12.3691,84.7392,2.3427,0.4131,0.8074,123.25
6647.5,12.3778,85.5841,2.3468,0.4004,0.7997,122.9
6648,12.393,85.3761,2.3402,0.3947,0.8135,121.4
6648.5,12.4026,82.4826,2.3385,0.3818,0.8249,120.8
6649,12.3951,88.3714,2.3329,0.3808,0.8214,120.7
6649.5,12.4302,91.0327,2.3452,0.3917,0.8176,120.15
6650,12.4373,95.5126,2.3485,0.4031,0.8391,121.2
6650.5,12.4382,90.6799,2.355,0.426,0.8616,121.2
6651,12.4398,92.4202,2.3579,0.4289,0.8679,121.4
6651.5,12.4423,89.6931,2.3517,0.4258,0.8664,121.95
6652,12.4063,93.3847,2.3524,0.4275,0.8735,121.3
6652.5,12.3976,91.7556,2.3484,0.4232,0.8826,121.45
6653,12.393,94.417,2.3524,0.4118,0.8943,121.5
6653.5,12.3877,97.8224,2.3558,0.4059,0.9121,121.2
6654,12.353,94.8358,2.3649,0.391,0.9294,121.15
6654.5,12.3558,98.314,2.3589,0.4105,0.9458,120.5
6655,12.3803,95.7794,2.3508,0.4422,0.9625,120.5
6655.5,12.4001,102.0241,2.343,0.457,0.9773,120.85
6656,12.409,96.138,2.3413,0.4444,0.9884,120.4
6656.5,12.4373,96.0855,2.3304,0.4052,0.9933,121.3
6657,12.4409,93.7613,2.3356,0.4053,0.9962,121.3
6657.5,12.41,94.1827,2.3423,0.4085,0.9984,121.6
6658,12.393,91.4471,2.3455,0.4029,0.9988,121.7
6658.5,12.3976,87.9942,2.3437,0.4296,0.9974,121.7
6659,12.3976,90.182,2.3415,0.4234,0.9969,121.3
6659.5,12.393,85.9999,2.3348,0.4444,0.9979,121.8
6660,12.3803,92.5109,2.3325,0.4108,0.9985,121.9
6660.5,12.3532,88.0006,2.3322,0.4182,1.0021,122.1
6661,12.353,92.4362,2.3356,0.4038,1.0073,121.75
6661.5,12.3612,90.3448,2.3369,0.431,1.0096,122.1
6662,12.3951,89.5844,2.3458,0.4365,1.0114,122
6662.5,12.4026,88.0098,2.3517,0.4396,1.0159,121.6
6663,12.3983,84.8574,2.3561,0.4128,1.0191,121.55
6663.5,12.4398,90.5354,2.3529,0.4081,1.0175,121.7
6664,12.4382,89.3219,2.353,0.4271,1.0052,121.45
6664.5,12.3976,90.0307,2.3446,0.4241,0.9565,121.4
6665,12.3797,88.028,2.3401,0.418,0.8748,121.5
6665.5,12.3704,89.1056,2.3353,0.3945,0.7938,121.4
6666,12.401,91.0582,2.3402,0.4084,0.7266,121.4
6666.5,12.3877,92.7057,2.3357,0.4094,0.674,121.2
6667,12.3976,94.319,2.3435,0.4267,0.6149,121.35
6667.5,12.4037,93.6853,2.3408,0.4159,0.5598,121.15
6668,12.4026,91.6576,2.3375,0.4099,0.5594,121
6668.5,12.393,90.9951,2.3353,0.4134,0.579,120.8
6669,12.3976,93.7832,2.345,0.4084,0.599,120.6
6669.5,12.3877,91.5504,2.3486,0.4307,0.6195,120.35
6670,12.4037,91.423,2.3526,0.4193,0.6627,119.75
6670.5,12.3976,89.2166,2.3654,0.4184,0.7423,120.4
6671,12.3983,92.6053,2.3805,0.416,0.8077,120.3
6671.5,12.3976,95.16,2.3807,0.4123,0.8455,120.1
6672,12.3951,93.0576,2.3671,0.4306,0.8689,119.9
6672.5,12.393,92.384,2.364,0.4086,0.883,120.45
6673,12.3976,89.4491,2.3722,0.3991,0.883,120.35
6673.5,12.401,90.0743,2.3767,0.3928,0.8805,120.3
6674,12.3976,88.9583,2.3693,0.3885,0.8782,120.9
6674.5,12.393,87.5642,2.3603,0.3787,0.8832,120.2
6675,12.3976,86.1905,2.3601,0.3838,0.89,120.8
6675.5,12.393,87.9648,2.3543,0.4094,0.893,120.7
6676,12.3952,89.8502,2.3532,0.4216,0.8947,120.2
6676.5,12.3927,91.7545,2.3497,0.4152,0.8969,120.5
6677,12.393,89.0932,2.3519,0.3987,0.9027,120.55
6677.5,12.3927,87.7357,2.3549,0.3997,0.9099,119.95
6678,12.409,89.3678,2.3553,0.3853,0.9139,120.8
6678.5,12.4398,89.0631,2.3544,0.4045,0.9172,120.2
6679,12.4448,91.8303,2.3487,0.4116,0.9188,119.75
6679.5,12.4382,87.9017,2.3456,0.4267,0.9188,120.15
6680,12.4398,86.4321,2.3428,0.3954,0.9274,120.15
6680.5,12.4398,87.1946,2.3412,0.376,0.9379,121
6681,12.4382,89.6024,2.3391,0.3815,0.9481,119.45
6681.5,12.4568,95.5692,2.3332,0.4059,0.9523,119.35
6682,12.5042,91.1315,2.3366,0.4176,0.9579,119.4
6682.5,12.5338,90.3697,2.352,0.4094,0.9828,119
6683,12.4596,86.0224,2.3534,0.4005,1.0004,119.9
6683.5,12.4382,89.9513,2.3412,0.3994,1.013,120.6
6684,12.4473,90.809,2.3363,0.4262,1.0162,120.8
6684.5,12.4328,91.8653,2.3468,0.4385,1.0101,120.45
6685,12.4422,83.9831,2.3527,0.4476,1.0108,120.5
6685.5,12.4373,88.4143,2.3541,0.4445,1.0117,120.3
6686,12.4116,88.1463,2.3514,0.4359,1.0154,120.45
6686.5,12.4051,90.2926,2.3529,0.4187,1.0164,120.65
6687,12.417,82.724,2.3473,0.4104,1.0151,120.6
6687.5,12.3976,78.9346,2.3491,0.3982,1.0149,120.6
6688,12.3951,87.2156,2.3491,0.4136,1.0155,120.25
6688.5,12.3957,87.8493,2.3524,0.41,1.0163,120.2
6689,12.3976,93.4129,2.3478,0.4044,1.0169,120.2
6689.5,12.401,87.1682,2.3453,0.3881,1.0191,120.25
6690,12.3778,92.4909,2.349,0.3677,1.0177,120.4
6690.5,12.3532,90.0951,2.3442,0.3868,1.0152,120.4
6691,12.358,91.2305,2.3458,0.3958,1.0144,120.75
6691.5,12.3532,86.1899,2.3465,0.4333,1.0142,120.7
6692,12.3555,88.8597,2.3572,0.4347,1.0142,121.1
6692.5,12.3558,89.903,2.3548,0.4221,1.0127,120.9
6693,12.3555,87.7193,2.358,0.3966,1.012,120.3
6693.5,12.353,91.8809,2.3564,0.3836,1.0147,120.65
6694,12.3532,95.9363,2.3604,0.3928,1.0173,120.15
6694.5,12.353,102.031,2.3517,0.3926,1.0174,120.5
6695,12.3555,97.4687,2.3398,0.4189,1.0153,120.8
6695.5,12.3558,92.7797,2.3423,0.4141,1.0118,121.05
6696,12.3927,90.8955,2.3415,0.4087,1.0098,121.4
6696.5,12.3957,90.3886,2.3553,0.3917,1.0084,121.3
6697,12.3976,87.2203,2.3534,0.4127,1.0062,121.3
6697.5,12.3957,84.8829,2.3474,0.3941,1.007,120.8
6698,12.3927,82.2902,2.3415,0.3846,1.0096,120.3
6698.5,12.3744,84.8248,2.3437,0.401,1.0095,120.1
6699,12.3803,83.853,2.3471,0.4285,1.0091,120.3
6699.5,12.3797,85.4528,2.3461,0.4124,1.01,120.3
6700,12.3951,82.7914,2.3472,0.3797,1.0114,120.65
6700.5,12.3957,86.4915,2.3501,0.3832,1.0126,121.15
6701,12.3976,85.33,2.3527,0.3883,1.0093,120.6
6701.5,12.3976,90.7625,2.3591,0.4029,1.0063,120.3
6702,12.393,93.0051,2.3546,0.4106,1.0039,121.05
6702.5,12.3976,93.512,2.3389,0.419,1.0028,120.5
6703,12.3957,88.2005,2.3401,0.426,1.0023,120.05
6703.5,12.4026,84.1451,2.3378,0.4245,0.9983,120.55
6704,12.3976,83.5115,2.3466,0.4448,0.9957,120.7
6704.5,12.3505,88.6871,2.3605,0.4509,0.9956,120.3
6705,12.3381,91.095,2.366,0.4296,0.9921,121.7
6705.5,12.3452,91.6019,2.3682,0.4131,0.9848,121.6
6706,12.3555,86.2905,2.3572,0.3937,0.9775,121.75
6706.5,12.3851,83.249,2.3523,0.4162,0.9671,121.7
6707,12.3976,85.5301,2.3418,0.4295,0.9611,121.5
6707.5,12.3957,88.3329,2.335,0.451,0.9658,121.3
6708,12.4398,88.2154,2.3308,0.4273,0.9684,120.8
6708.5,12.4435,88.849,2.3331,0.4177,0.9682,121.2
6709,12.4373,91.2049,2.3403,0.3954,0.9691,120.7
6709.5,12.4489,91.3224,2.3511,0.3983,0.9799,121
6710,12.4224,88.2809,2.3683,0.399,0.9976,121.1
6710.5,12.4329,82.1856,2.3692,0.3967,1.0105,120.45
6711,12.4249,82.6926,2.3647,0.3783,1.0179,121.1
6711.5,12.4448,82.3124,2.3553,0.3764,1.0226,121.2
6712,12.4781,85.421,2.3607,0.377,1.0231,120.7
6712.5,12.4967,85.2943,2.3594,0.4056,1.0219,120.4
6713,12.5488,84.5339,2.3649,0.4489,1.0204,119.6
6713.5,12.6108,87.6733,2.3528,0.4534,1.0183,120.45
6714,12.4646,85.899,2.3469,0.4439,1.0166,121.1
6714.5,12.4522,90.0812,2.3393,0.4165,1.016,120.75
6715,12.5231,85.9915,2.338,0.4351,1.0151,120.8
6715.5,12.6083,89.0028,2.3408,0.4419,1.0129,121.3
6716,12.5712,89.5844,2.3507,0.4433,1.0066,121
6716.5,12.5656,90.4193,2.3599,0.4095,0.9994,120.9
6717,12.4918,90.5763,2.3501,0.4203,0.9973,121.2
6717.5,12.3983,90.7461,2.3405,0.4321,0.9979,122.05
6718,12.3035,91.3364,2.34,0.4389,1.0006,122.25
6718.5,12.3157,87.5345,2.3489,0.4281,1.0023,121.3
6719,12.2841,83.8803,2.3596,0.4124,1.0011,121.95
6719.5,12.2861,80.9946,2.3576,0.4127,0.9979,121.85
6720,12.2894,86.5707,2.3555,0.424,0.9956,121.75
6720.5,12.296,86.3898,2.349,0.4238,0.9957,122.05
6721,12.3109,85.7561,2.3507,0.4498,0.9966,121.2
6721.5,12.2921,83.3482,2.3494,0.4406,0.9939,121.2
6722,12.2885,84.2775,2.3469,0.4205,0.9917,121.6
6722.5,12.2563,88.1523,2.3482,0.3898,0.9933,121.5
6723,12.2283,89.4196,2.3508,0.3671,0.9935,121.05
6723.5,12.2266,93.9819,2.353,0.3733,0.993,121.45
6724,12.2266,95.4594,2.3616,0.3909,0.9937,121.1
6724.5,12.2193,91.5308,2.3564,0.4071,0.9914,121.1
6725,12.2388,86.9684,2.3482,0.431,0.989,122.05
6725.5,12.2439,84.1327,2.3348,0.4354,0.9869,121.4
6726,12.2488,87.1742,2.336,0.4345,0.9863,121.8
6726.5,12.2948,88.0613,2.3276,0.4428,0.9847,122.05
6727,12.2885,85.3312,2.3377,0.4265,0.979,121.75
6727.5,12.2443,84.3173,2.3376,0.4277,0.9712,121.9
6728,12.2266,86.7265,2.34,0.4061,0.967,122.2
6728.5,12.2283,87.3203,2.3374,0.4224,0.965,122.25
6729,12.2291,85.2926,2.3393,0.4214,0.9642,121.9
6729.5,12.2241,82.9676,2.3506,0.4145,0.9638,122.2
6730,12.2231,85.8824,2.352,0.3989,0.9636,121.8
6730.5,12.2266,84.7418,2.3451,0.4102,0.9616,121.7
6731,12.2514,80.4114,2.3546,0.4287,0.9602,121.9
6731.5,12.2681,81.9321,2.3494,0.4211,0.9595,122.1
6732,12.2687,84.9737,2.3503,0.4276,0.9579,122.3
6732.5,12.2638,90.1187,2.3391,0.4192,0.9554,122.6
6733,12.2629,87.4573,2.3434,0.4357,0.9538,122.3
6733.5,12.2241,88.9781,2.3451,0.4359,0.9521,122.7
6734,12.2414,89.6736,2.3522,0.4284,0.9502,123
6734.5,12.2662,90.941,2.3521,0.4308,0.9491,122.2
6735,12.2708,89.8004,2.3584,0.4147,0.9477,122.3
6735.5,12.2662,92.0914,2.3554,0.4162,0.9429,122.3
6736,12.2656,93.7389,2.3488,0.4277,0.9388,122.4
6736.5,12.2638,93.6122,2.3401,0.4362,0.9357,122.1
6737,12.2662,90.7778,2.3458,0.4303,0.9324,122.3
6737.5,12.2708,86.469,2.3547,0.4448,0.9278,122.35
6738,12.2638,87.1026,2.3596,0.4653,0.9166,122.7
6738.5,12.2315,87.6292,2.3556,0.4658,0.9066,122.7
6739,12.2257,89.1499,2.3442,0.42,0.901,122.55
6739.5,12.2291,90.6174,2.339,0.407,0.9,122.2
6740,12.2291,88.4063,2.3368,0.4265,0.903,122.1
6740.5,12.2283,87.3925,2.3419,0.4549,0.9147,120.9
6741,12.2266,85.5067,2.3591,0.4342,0.9427,118.3
6741.5,12.2266,89.0225,2.3657,0.3882,0.9821,116.85
6742,12.2231,92.571,2.3825,0.3687,1.0186,114.25
6742.5,12.2168,94.8983,2.3887,0.3577,1.0409,113.15
6743,12.2231,92.7766,2.3941,0.3577,1.0649,111.35
6743.5,12.2315,93.4102,2.3949,0.3451,1.0671,111.15
6744,12.2241,92.0016,2.3838,0.36,1.0372,113.25
6744.5,12.2309,90.7343,2.3668,0.3728,1.0055,115.2
6745,12.2168,87.5381,2.3496,0.3834,0.9869,118.45
6745.5,12.2241,84.9737,2.3491,0.4128,0.9676,121.45
6746,12.2388,86.6522,2.3413,0.4245,0.933,121.9
6746.5,12.2241,86.6288,2.3403,0.4186,0.8964,122.6
6747,12.2241,89.7066,2.3249,0.396,0.8799,122.8
6747.5,12.2629,84.8338,2.3346,0.389,0.8895,121.8
6748,12.2662,87.5653,2.3438,0.4172,0.9028,122.8
6748.5,12.2662,83.7905,2.3511,0.3958,0.9149,122.7
6749,12.2662,85.0839,2.3452,0.3957,0.9234,123.35
6749.5,12.2681,85.5409,2.3398,0.3918,0.9233,123.35
6750,12.2638,87.4759,2.3364,0.4181,0.9213,122.8
6750.5,12.2638,93.0191,2.3296,0.4347,0.9214,122.9
6751,12.2656,90.1353,2.3191,0.4114,0.9193,123.5
6751.5,12.2489,89.1689,2.3183,0.4125,0.9045,123.55
6752,12.2266,84.6679,2.3145,0.4371,0.8788,123.6
6752.5,12.2309,85.7793,2.3225,0.4564,0.8477,123.7
6753,12.2662,85.2212,2.3243,0.4353,0.8134,122.6
6753.5,12.2687,82.4047,2.3367,0.4204,0.7937,122.45
6754,12.2815,78.314,2.339,0.4266,0.7883,123.5
6754.5,12.2291,78.3557,2.3417,0.4508,0.7893,123.55
6755,12.2283,83.4249,2.3333,0.4552,0.7809,124
6755.5,12.2266,87.2166,2.3308,0.4506,0.7703,124
6756,12.2266,87.7231,2.3338,0.4342,0.7677,124.3
6756.5,12.2257,87.1041,2.3403,0.4447,0.7801,124.05
6757,12.2266,90.6006,2.3425,0.4524,0.794,123.7
6757.5,12.2266,90.8538,2.3367,0.4631,0.8015,123.9
6758,12.2309,92.1967,2.3301,0.4261,0.8017,123.25
6758.5,12.2266,88.3948,2.3302,0.4163,0.7979,123.7
6759,12.2266,88.7746,2.3362,0.4494,0.7896,123.45
6759.5,12.2257,84.9842,2.3404,0.4543,0.781,124
6760,12.2266,81.309,2.3422,0.4269,0.7966,123.4
6760.5,12.2266,81.0781,2.349,0.3904,0.8233,122.85
6761,12.1884,79.0754,2.3496,0.3983,0.8411,123.4
6761.5,12.1819,82.8773,2.3503,0.4174,0.8532,122.9
6762,12.1844,81.384,2.348,0.4034,0.8603,122.55
6762.5,12.1965,83.6791,2.3496,0.4265,0.8634,123.35
6763,12.2241,82.062,2.3393,0.4399,0.8572,123.6
6763.5,12.2241,84.0683,2.3354,0.462,0.8479,123.4
6764,12.2283,85.4964,2.3292,0.452,0.8451,123.7
6764.5,12.2291,83.4384,2.3292,0.4423,0.8379,122.8
6765,12.2266,82.8048,2.3315,0.4841,0.8356,123.1
6765.5,12.2257,82.7567,2.3257,0.4582,0.8336,123.2
6766,12.2241,84.024,2.3326,0.4814,0.829,123.9
6766.5,12.2309,85.2306,2.3393,0.4196,0.8382,123.55
6767,12.2241,87.2583,2.3374,0.4353,0.8453,124
6767.5,12.2241,87.892,2.3368,0.4394,0.8572,123.8
6768,12.2309,86.4319,2.3315,0.4654,0.8728,123.45
6768.5,12.2193,82.7021,2.337,0.4557,0.8943,123.2
6769,12.2266,85.3635,2.3373,0.4442,0.9128,122
6769.5,12.2361,90.2175,2.3354,0.4176,0.9316,121.2
6770,12.234,93.1868,2.3397,0.3968,0.9456,119.65
6770.5,12.2439,93.1868,2.3525,0.384,0.9613,118.8
6771,12.239,89.8088,2.3511,0.4156,0.9805,116.6
6771.5,12.2365,88.0346,2.3534,0.4476,0.9938,116.3
6772,12.2193,86.6164,2.3341,0.4523,0.9941,117.4
6772.5,12.2283,86.6612,2.3332,0.435,0.9877,118.8
6773,12.2339,88.8156,2.3316,0.4412,0.9777,121.1
6773.5,12.2709,88.8307,2.3411,0.4446,0.9646,122.1
6774,12.2935,87.0565,2.3417,0.4466,0.9484,123.5
6774.5,12.3035,83.0134,2.3386,0.4433,0.9275,123.9
6775,12.316,85.1769,2.3368,0.4463,0.9174,123.8
6775.5,12.3182,87.0262,2.3399,0.4539,0.9174,123.05
6776,12.3133,87.2673,2.3381,0.45,0.9208,123.15
6776.5,12.301,84.6199,2.3355,0.4399,0.9252,123.7
6777,12.3186,81.5032,2.3337,0.4197,0.9328,123
6777.5,12.2886,83.4342,2.335,0.4301,0.9337,122.85
6778,12.2885,80.5055,2.3321,0.4294,0.9321,122.9
6778.5,12.3027,80.7713,2.3347,0.4424,0.9301,123.25
6779,12.3207,80.1076,2.3381,0.4148,0.9287,122.8
6779.5,12.2986,83.5435,2.341,0.4032,0.9321,122.6
6780,12.2762,86.1925,2.3298,0.4013,0.9365,122.9
6780.5,12.2439,84.1411,2.3264,0.3968,0.9397,123.05
6781,12.2388,86.7883,2.3374,0.4111,0.9418,123
6781.5,12.2317,84.7117,2.3315,0.4087,0.9419,123
6782,12.3084,86.4816,2.3378,0.4289,0.9419,122.95
6782.5,12.308,82.3128,2.3397,0.4512,0.9411,123.3
6783,12.2787,84.3197,2.352,0.4428,0.9377,123.1
6783.5,12.2999,84.6013,2.3466,0.4329,0.9315,123.1
6784,12.2836,88.6639,2.3405,0.4096,0.9286,123.2
6784.5,12.249,87.8464,2.3462,0.4166,0.9252,123.05
6785,12.2495,91.7855,2.3426,0.4258,0.9237,122.95
6785.5,12.2439,89.1036,2.3372,0.4389,0.9248,123.9
6786,12.2342,85.1749,2.3365,0.4423,0.9232,123.3
6786.5,12.2547,81.2207,2.3373,0.4403,0.9224,122.85
6787,12.234,82.488,2.3405,0.4231,0.9254,122.4
6787.5,12.2204,87.9129,2.3478,0.432,0.9227,122
6788,12.2216,84.8992,2.3441,0.4189,0.9168,122.2
6788.5,12.1993,81.9696,2.3369,0.4284,0.913,122.4
6789,12.1859,77.4319,2.3279,0.4397,0.9105,122.95
6789.5,12.2339,82.8686,2.3315,0.4478,0.9097,123
6790,12.2523,80.9681,2.3342,0.4292,0.9106,123.2
6790.5,12.2638,85.5304,2.3277,0.417,0.91,123.25
6791,12.2682,83.3942,2.334,0.4305,0.9091,122.65
